,Date,Last trade price,Max,Min,AvgPrice,%chg.,Volume,TurnoverBEST_MKD,TotalTurnoverMKD
0,11/6/2024,39.00,,,39.00,0.00,0,0,0
1,11/5/2024,39.00,,,39.00,0.00,0,0,0
2,11/4/2024,39.00,,,39.00,0.00,0,0,0
3,11/1/2024,39.00,,,39.00,0.00,0,0,0
4,10/31/2024,39.00,,,39.00,0.00,0,0,0
5,10/30/2024,39.00,,,39.00,0.00,0,0,0
6,10/29/2024,39.00,,,39.00,0.00,0,0,0
7,10/28/2024,39.00,,,39.00,0.00,0,0,0
8,10/25/2024,39.00,,,39.00,0.00,0,0,0
9,10/24/2024,39.00,,,39.00,0.00,0,0,0
10,10/22/2024,39.00,,,39.00,0.00,0,0,0
11,10/21/2024,39.00,,,39.00,0.00,0,0,0
12,10/18/2024,39.00,,,39.00,0.00,0,0,0
13,10/17/2024,39.00,,,39.00,0.00,0,0,0
14,10/16/2024,39.00,,,39.00,0.00,0,0,0
15,10/15/2024,39.00,,,39.00,0.00,0,0,0
16,10/14/2024,39.00,,,39.00,0.00,0,0,0
17,10/10/2024,39.00,,,39.00,0.00,0,0,0
18,10/9/2024,39.00,,,39.00,0.00,0,0,0
19,10/8/2024,39.00,,,39.00,0.00,0,0,0
20,10/7/2024,39.00,,,39.00,0.00,0,0,0
21,10/4/2024,39.00,,,39.00,0.00,0,0,0
22,1/2/2020,39.00,,,39.00,0.00,0,0,0
23,12/30/2019,39.00,,,39.00,0.00,0,0,0
24,12/27/2019,39.00,,,39.00,0.00,0,0,0
25,12/26/2019,39.00,,,39.00,0.00,0,0,0
26,12/25/2019,39.00,,,39.00,0.00,0,0,0
27,12/24/2019,39.00,,,39.00,0.00,0,0,0
28,12/23/2019,39.00,,,39.00,0.00,0,0,0
29,12/20/2019,39.00,,,39.00,0.00,0,0,0
30,12/19/2019,39.00,,,39.00,0.00,0,0,0
31,12/18/2019,39.00,,,39.00,0.00,0,0,0
32,12/17/2019,39.00,,,39.00,0.00,0,0,0
33,12/16/2019,39.00,,,39.00,0.00,0,0,0
34,12/13/2019,39.00,,,39.00,0.00,0,0,0
35,12/12/2019,39.00,,,39.00,0.00,0,0,0
36,12/11/2019,39.00,,,39.00,0.00,0,0,0
37,12/10/2019,39.00,,,39.00,0.00,0,0,0
38,12/6/2019,39.00,,,39.00,0.00,0,0,0
39,12/5/2019,39.00,,,39.00,0.00,0,0,0
40,12/4/2019,39.00,,,39.00,0.00,0,0,0
41,12/3/2019,39.00,,,39.00,0.00,0,0,0
42,12/2/2019,39.00,,,39.00,0.00,0,0,0
43,11/29/2019,39.00,,,39.00,0.00,0,0,0
44,11/28/2019,39.00,,,39.00,0.00,0,0,0
45,11/27/2019,39.00,,,39.00,0.00,0,0,0
46,11/26/2019,39.00,,,39.00,0.00,0,0,0
47,11/25/2019,39.00,,,39.00,0.00,0,0,0
48,11/22/2019,39.00,,,39.00,0.00,0,0,0
49,11/21/2019,39.00,,,39.00,0.00,0,0,0
50,11/20/2019,39.00,,,39.00,0.00,0,0,0
51,11/19/2019,39.00,,,39.00,0.00,0,0,0
52,11/18/2019,39.00,,,39.00,0.00,0,0,0
53,11/15/2019,39.00,,,39.00,0.00,0,0,0
54,11/14/2019,39.00,,,39.00,0.00,0,0,0
55,11/13/2019,39.00,,,39.00,0.00,0,0,0
56,11/12/2019,39.00,,,39.00,0.00,0,0,0
57,11/11/2019,39.00,,,39.00,0.00,0,0,0
58,11/8/2019,39.00,,,39.00,0.00,0,0,0
59,11/7/2019,39.00,,,39.00,0.00,0,0,0
60,11/6/2019,39.00,,,39.00,0.00,0,0,0
61,11/5/2019,39.00,,,39.00,0.00,0,0,0
62,11/4/2019,39.00,,,39.00,0.00,0,0,0
63,11/1/2019,39.00,,,39.00,0.00,0,0,0
64,10/31/2019,39.00,,,39.00,0.00,0,0,0
65,10/30/2019,39.00,,,39.00,0.00,0,0,0
66,10/29/2019,39.00,,,39.00,0.00,0,0,0
67,10/28/2019,39.00,,,39.00,0.00,0,0,0
68,10/25/2019,39.00,,,39.00,0.00,0,0,0
69,10/24/2019,39.00,,,39.00,0.00,0,0,0
70,10/22/2019,39.00,,,39.00,0.00,0,0,0
71,10/21/2019,39.00,,,39.00,0.00,0,0,0
72,10/18/2019,39.00,,,39.00,0.00,0,0,0
